Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	treeLikelihood.4	treeLikelihood.5	treeLikelihood.6	treeLikelihood.7	treeLikelihood.8	treeLikelihood.9	treeLikelihood.10	treeLikelihood.11	treeLikelihood.12	treeLikelihood.13	treeHeight.t:alignment	treeLength.t:alignment	insertRates.1	insertRates.2	insertRates.3	insertRates.4	insertRates.5	insertRates.6	insertRates.7	insertRates.8	insertRates.9	insertRates.10	insertRates.11	insertRates.12	insertRates.13	insertRates.14	insertRates.15	insertRates.16	insertRates.17	insertRates.18	insertRates.19	birthRate	samplingProportion	deathRate	clockRate_1	clockRate_2	clockRate_3	clockRate_4	clockRate_5	clockRate_6	clockRate_7	clockRate_8	clockRate_9	clockRate_10	clockRate_11	clockRate_12	clockRate_13	
138000000	-10133.625263560307	-9935.116876381207	-198.50838717909878	-853.8496352939997	-760.7764521757409	-804.478729732897	-797.7296485552131	-823.2336180470979	-864.30146372191	-778.327958885477	-812.9639480039914	-758.508287951697	-899.1388789487266	-809.5632738851118	-629.9704552850798	-342.27452589426616	24.972661174864616	2017.179169654891	0.16981805784137552	0.1417284873939587	0.132203968744762	0.1346561252388544	0.07098819204946512	0.08668772116941068	0.05951938689325493	0.04635894068705883	0.047469178410692925	0.037133989093976826	0.027201995960853768	0.0239415216848436	0.006129090752517861	0.0035785714933000584	0.004022775775144913	0.0027575190989299917	0.0034103379588950856	0.0011271743338036313	0.0012669654189029877	0.49951792288881003	8.0E-5	0.014014108662095995	0.13153009834240856	0.12258461692008463	0.13654155133083026	0.12911108741751803	0.1522668914457461	0.1326669373901652	0.13015091633807974	0.14909634541533426	0.18414209467555293	0.158751087795105	0.1394502676388337	0.16219233036185748	0.2909263379065637	
139000000	-10146.270529448773	-9949.850576586212	-196.4199528625609	-855.2975485437075	-755.0266765399567	-807.7851078066441	-774.0891214323343	-832.1064903934083	-877.0113527052895	-770.9237653937998	-818.6227686923542	-756.6812499838618	-910.2915151760517	-820.0529978992174	-644.6141823463006	-327.34779967328484	24.421003536848588	1914.6315014788252	0.158588217761778	0.1369641392677368	0.14218408516571068	0.12678649015821566	0.07025540252809709	0.09260582721495349	0.06458607441021934	0.04752861399884801	0.042618634887928324	0.037905852864077924	0.029897900102923525	0.022250016901711488	0.00422401713099962	0.004132093838823136	0.004204835880642076	0.007023824265757513	0.0033186641622897496	0.00115161980052128	0.003773689658768143	0.5736634769946953	8.0E-5	0.07740788080908974	0.12886086780929695	0.11728191584952731	0.11005142495290558	0.14329523371752798	0.14251724169472152	0.15438171334381687	0.1358847545615191	0.1562238094312559	0.15504478177455835	0.14806251710091195	0.14664113277397586	0.18047605932927296	0.27778697878725095	
140000000	-10124.310742717236	-9929.052407641311	-195.25833507592463	-853.9318062072144	-752.2823573750795	-803.2107795622848	-773.6492370371366	-827.48885236784	-865.2457286885661	-777.9843477497365	-819.3054237586331	-763.0592705980206	-907.3471153712861	-821.3032275137475	-635.3382023720504	-328.90605903971607	24.940165927533624	1963.2625605021944	0.15831010960172429	0.1349904312256832	0.13112928964364876	0.126826929938409	0.07480004870831512	0.0839820912160559	0.06258732026467795	0.049158528017247696	0.045027663217331156	0.04822219913153097	0.033243286805616855	0.02556167209086371	0.005527331740252462	0.003830483613286926	0.004122841308644999	0.006362829888328901	0.0032240611027306324	0.0015909477665946939	0.001501934719058608	0.49901339593999383	8.0E-5	0.020127136725370233	0.1485008577630405	0.12504747153390283	0.12961670867957087	0.13198792789262087	0.1431217424966578	0.15338799295591676	0.13176270424980657	0.17059233035508473	0.16307014521694846	0.15986854643728257	0.1360527810724821	0.16381067602450392	0.24782166646171505	
141000000	-10141.799042385868	-9949.385245919999	-192.41379646586887	-849.6476469036235	-759.7091532901063	-803.1542704330984	-790.9882726882669	-838.4972916798508	-863.9645434434816	-792.7276149021809	-819.9864859392386	-752.6710853983695	-910.794342831983	-800.340331118363	-635.9128196307379	-330.9913876606984	24.79345753285082	2026.1684673243617	0.17986348404712924	0.14209598035381574	0.12915453096189952	0.12007390099189408	0.07837994893012573	0.086452696391156	0.06131779169272228	0.042260937437092555	0.05147716220781616	0.03656581654048548	0.028990400649133337	0.021734291289460757	0.0042077039898288674	0.0030879089731060605	0.0024191640138770004	0.004919002344973508	0.004389009468548054	0.0014328816233189436	0.0011773880936185523	0.4857062489431467	8.0E-5	0.013237749001941418	0.11908547458076897	0.12264435307651794	0.11905378163763294	0.11558647051062598	0.15227522957304007	0.12656218729822116	0.12755544811437022	0.17210817116936797	0.17038900003062138	0.17301020040386433	0.14047221289976677	0.14584166915120056	0.2210756661803004	
142000000	-10130.738194227897	-9941.321519651085	-189.41667457681214	-852.2076947771473	-764.1624622578958	-809.5348781426283	-786.5242404306111	-833.364121610415	-869.1342981994693	-776.5764279476286	-808.361462716466	-756.8436505611354	-878.2479465106054	-822.142484027959	-637.187286996495	-347.03456547262766	24.829628326764432	2033.504589381328	0.152848362763574	0.14905030448949255	0.13188717071564934	0.12407378789051648	0.07165639393973965	0.09113129411905137	0.06036137267709482	0.05083717829796452	0.04890641904258648	0.04033496131688379	0.031975193919605155	0.022718510512619486	0.002924222143126187	0.003537261049044588	0.004650244770937581	0.005281378957413423	0.004980605463471638	0.0014328816233189436	0.0014124563079118825	0.5134167757139708	8.0E-5	0.05108092840846262	0.11570299722085063	0.12311360392052319	0.12563224655596172	0.13696227425792487	0.13597648799674325	0.13047296137039063	0.13819046351863246	0.15527810824222643	0.16893950250777684	0.16408785977650775	0.14007891508892273	0.1610340986239558	0.21122219573871115	
143000000	-10133.876068004596	-9936.58472478965	-197.2913432149456	-848.4559059911155	-756.7873664957366	-814.588090119262	-772.0164512035702	-837.2636196668085	-864.3365815063305	-787.0399267509464	-807.0753439544668	-762.3140206035903	-896.5412223876137	-820.4837636283614	-634.9043681304239	-334.77806435142367	24.965934569173854	1974.7564637721196	0.16445672687718998	0.13149877982552372	0.13730610217599853	0.12124412602827891	0.078436373469773	0.0950251225969929	0.06268827053728611	0.045422550861861734	0.053135825519865454	0.03614397080684911	0.028134115849229525	0.02243533597966777	0.0065814663639728235	0.005233891697366972	0.0027703424935072865	0.00386194018459969	0.0033056725940802394	8.703981745918506E-4	0.0014489879633661576	0.548756276355997	8.0E-5	0.06742963401878431	0.14313592334269107	0.10852764039887627	0.12533634182318631	0.1381770122059756	0.1426193162834274	0.13123999665756095	0.1331345080958723	0.1670026506163974	0.17710663175722002	0.15476522397473227	0.13441414619446776	0.17082252550621682	0.2452986565723984	
144000000	-10130.94330547713	-9936.21107897055	-194.73222650658116	-845.0039488253946	-760.2623886841801	-803.0981399062919	-763.1301471212396	-836.6907078915413	-865.8683390033495	-777.0987041050637	-826.512056528255	-765.8096071158691	-900.0833934534833	-818.0983589066872	-646.802241184858	-327.7530462443371	24.323889912022416	1908.2082143031698	0.16021917912147238	0.14048966955038705	0.14650656443348253	0.1170188077400023	0.08085524243307216	0.09251521430081465	0.06086048566620762	0.043360172309555974	0.0411215171585444	0.039185479862124006	0.027540984719907773	0.016998011137260172	0.006444543077892304	0.0038395711314027888	0.004881324580327647	0.003754087379993905	0.009101647344497489	0.0020058854464265166	0.0033016126066300984	0.7220140258414492	8.0E-5	0.25668300013210543	0.1545375314003935	0.1319733240424375	0.11533788787365108	0.13581037274938726	0.1587923196992209	0.13855207553875676	0.131957776020166	0.16801434592323175	0.1833209434858977	0.16580792144078038	0.14672894770435876	0.16734585092027596	0.19268654324650583	
145000000	-10132.443796472875	-9939.544622181063	-192.899174291811	-843.6061917902061	-750.3998561476815	-801.6999458918361	-773.4355681124099	-834.3077294104769	-865.8786582236144	-780.7834502843932	-826.8963242630521	-761.5732847179254	-902.8165550474896	-817.4842690740957	-646.9541211446381	-333.708668073244	24.995697273405327	1991.4325204005909	0.1708463386581813	0.11880601349135562	0.13589969828032178	0.12589258835160563	0.07852343090597384	0.08794065591026652	0.06365527108217438	0.04820145864761973	0.046548390329152214	0.04207101462949214	0.02706359442123911	0.021059883380654815	0.005137392566236033	0.006938618951210127	0.004175276104603585	0.003586497873232265	0.008059748878928737	0.0024868972573592676	0.0031072302803948184	0.5272230870009607	8.0E-5	0.05898967795822538	0.12773625113556894	0.12439581578224822	0.13177531108274868	0.13433675494423025	0.14452977004158185	0.13446137469448655	0.1398582643315297	0.1764089994705597	0.14301919087361945	0.1612850560801435	0.14119752159418164	0.1566212669855081	0.25288984814405413	
146000000	-10167.099971189304	-9976.925338816516	-190.17463237278736	-842.0140369123851	-759.3244292344435	-804.524947058586	-770.1884952677409	-835.3399189375978	-862.9350359731064	-780.3469563385487	-830.2443348771644	-761.9582452516712	-895.7535115483305	-835.130448991595	-655.355058031108	-343.80992039423904	24.19677584841069	1921.1773690891214	0.1627325817973805	0.12996430153440267	0.13795999196923991	0.124863085910368	0.0775424124866765	0.08443834684173104	0.057039474965262286	0.05314431452257637	0.053792603242507564	0.03630974365162907	0.03224331572480847	0.02045051938333648	0.007251534399868969	0.0054285927548519295	0.003088088220344414	0.005056339924336709	0.004714987207728803	0.0012306111583267963	0.002749154304625422	0.52496958763687	8.0E-5	0.04704261735769966	0.14254555033905397	0.13162183175506678	0.15354286869569472	0.13654876392174833	0.1505425125536995	0.1570819236646027	0.13582257196230704	0.15629640833930358	0.15585147251987505	0.174195128390542	0.1528845953367695	0.16512959141347758	0.25930071984219183	
147000000	-10147.254646124045	-9959.592198324493	-187.66244779955161	-848.3186178450035	-759.5118789945396	-811.651697123189	-782.7892735813894	-835.767656853414	-861.0322051801791	-786.3102543721461	-832.1530155889551	-760.1800236960671	-901.4163422441447	-809.0569351598393	-645.0942056533224	-326.31009203230565	24.88367585062925	1903.8486883696498	0.1568706645901486	0.13907066266209392	0.12336309002369658	0.12803812369743559	0.08122921528503538	0.09860004946533232	0.06672378336602776	0.05424438292188653	0.04306058249911909	0.03449705360686225	0.027214181328791047	0.01716236901710022	0.005749034117205442	0.006414491582638751	0.0036643000987200258	0.004322354940861341	0.0066091871199321865	0.0015233471412849475	0.00164312653582982	0.5449690454030942	8.0E-5	0.042806606862322315	0.15494961348562153	0.11714294393606106	0.1448205894436969	0.13636585282062344	0.16794397816805426	0.14052107655642798	0.13018803030668613	0.17349462448173641	0.16661263378640864	0.17195438491774656	0.13433735207083997	0.16336922464834838	0.292594856271837	
148000000	-10124.862244761622	-9932.288191136016	-192.57405362560593	-839.7903346276091	-757.228034402578	-806.3232931872112	-765.9065283406505	-835.9829792179634	-858.2811191271179	-780.6843534243353	-824.3774717977919	-762.9731391313874	-886.5615674951725	-817.4769469651917	-653.2854154618456	-343.4170079571635	24.52475876645635	1989.5770873574475	0.1663222688809233	0.14341619351359716	0.13349167678326573	0.1214775457764625	0.06840423733614082	0.08802616502765702	0.06279623421411024	0.050469227387004385	0.05054942033311908	0.039256191570580225	0.026986700057404375	0.021100619136917097	0.005313788362372806	0.004986193394747388	0.006197473335189928	0.0039226942669922885	0.004823889636755284	3.837502432790564E-4	0.002075730743483133	0.603658105387352	8.0E-5	0.13169391318335982	0.13636837692655326	0.1313476900055084	0.12026168116137922	0.12217345944456312	0.15232507243369475	0.1473418080329364	0.1303871268627749	0.16194976020987892	0.15484903980989578	0.15925796314372295	0.12367407272206143	0.1564314270945625	0.21831416969717105	
149000000	-10144.980272909193	-9948.757789387566	-196.22248352162737	-850.7231214200878	-760.8986237532785	-798.3697655301188	-773.4494079371564	-831.51684936854	-870.681938337874	-787.0790346364857	-808.9406334158266	-763.2359038494974	-901.2965376371128	-817.1882340409345	-644.4414679796397	-340.93627148101376	24.46924682289754	1921.773897149711	0.15499753991055396	0.14098154233036145	0.13725588981552517	0.1199121862346496	0.07617097813110896	0.08856617708245898	0.059030355230292944	0.04388118231049357	0.04388747002879288	0.04235044701649761	0.037792704356374336	0.02147383912813665	0.0046276094432726195	0.006619836737882379	0.0039959591205256766	0.0071630399400142725	0.007881511402979723	0.0010851982552531822	0.002326533524827857	0.5890886170227291	8.0E-5	0.09133090465483733	0.166295957133883	0.13323077024054344	0.14735101862584687	0.15826697387516495	0.15677232693733054	0.16271138681744	0.13340424459913383	0.17316087092790203	0.17904453144026022	0.1817451358065624	0.13165340273569634	0.16108883652548944	0.26215342353941284	
150000000	-10126.156131163832	-9937.311627794716	-188.84450336911638	-848.1053751896966	-752.7939520665608	-811.0775487150948	-762.411963111844	-831.4187288019082	-868.2851656202179	-783.1475782809154	-813.0989923084048	-766.2362159039087	-895.487984152487	-817.5526929517673	-650.1590981651326	-337.5363325267778	24.710056939416685	1992.6752445931988	0.15649462066594164	0.13909787712604382	0.1274789682058595	0.12228536266026693	0.08257641691031316	0.0917684440618802	0.0664400148985559	0.05194560999211777	0.04128224167189839	0.047781582288302434	0.029231560397334592	0.01561310567656242	0.0036865008239971887	0.00474925226988414	0.0037500235171463916	0.00763376659480652	0.005151497731694228	0.0011970751385508049	0.001836079368845812	0.5267449753511483	8.0E-5	0.05256309099276247	0.13289426387832037	0.11776789734022242	0.12459698486566455	0.14941402514650381	0.136758636088512	0.12882262521669446	0.12201578501951042	0.15390074148742966	0.16498659590036088	0.16225362317235828	0.14534041688267332	0.17353884652024326	0.2580387223564445	
151000000	-10122.959401578195	-9934.333684240966	-188.62571733722868	-845.5344633613943	-760.1882247253129	-802.5964912863196	-785.5429529812473	-829.6267258898665	-864.2733904958948	-766.0282050633131	-819.5475731317696	-759.5048094672567	-919.2695513215889	-807.0406354776703	-644.9051742948699	-330.2754867444629	24.792968937278836	2008.458265610282	0.16483032234720493	0.13270955295905718	0.14136336429548038	0.13012531118489584	0.07550237544756218	0.08839436244903989	0.0554363041925899	0.05666950647927248	0.045507945537642355	0.03877318843056603	0.02668201115331242	0.01893440826701056	0.004075910018939841	0.004387279248153767	0.0030800556262657267	0.004923588211314327	0.004944374704416781	0.0018168029478227129	0.0018433364994545737	0.5064182165482755	8.0E-5	0.028307700439880318	0.14816845499048595	0.1108204962510981	0.13182682113940353	0.13022164560432115	0.15882551818357396	0.1473734268109153	0.11631536099571485	0.16670197964935798	0.15762194210780278	0.16382425271177947	0.1389122991698116	0.15574733944381436	0.24471165309829795	
152000000	-10138.88373544403	-9946.42737574519	-192.4563596988397	-849.3911365828711	-751.5274255650571	-813.6036192058993	-778.2918226099273	-827.8628898569698	-869.400666738916	-770.7028464218087	-820.9644804263417	-760.447840209678	-897.2700141391689	-825.4761748751816	-652.6943394214792	-328.7941196918927	24.804813646543245	1930.627591404149	0.14940377533267402	0.14078881091405795	0.14123086598169204	0.11994589750622878	0.08026872325476976	0.09558955233642887	0.06055808264800747	0.04831829697018689	0.045648476754074296	0.03872448857396604	0.029790880919185966	0.023296782838454197	0.004988837833141882	0.005386910229728708	0.0023599835130944827	0.005127582242834066	0.004944374704416781	0.0023496701440386797	0.0012780073030210953	0.6235697783858072	8.0E-5	0.13267479063761628	0.15252527101238306	0.12492513706383894	0.12204296470021937	0.15051920688737735	0.15406476747837677	0.1348550308688352	0.12359962115230608	0.17434356590960173	0.17367026454081239	0.1717510921028471	0.16121632270770628	0.1957089640250312	0.2434011827322648	
153000000	-10117.93486210828	-9925.234809828504	-192.70005227977754	-841.1784499728979	-760.4213498961379	-809.4069737783858	-763.9583902032031	-830.7943436743777	-866.0252899687033	-784.05381387328	-809.8426962063193	-766.2703426395829	-903.3583871044217	-823.0500857583153	-643.2889370990281	-323.58574965385094	24.40784367661126	1824.201285116039	0.16250997696391198	0.14929432941526474	0.13325644362117556	0.11439493883326872	0.07649505687441005	0.09144277849586456	0.06377042919673724	0.0506436860961054	0.045101177551768436	0.038349797689969094	0.033733594340016854	0.018064640716545673	0.0029454328845698293	0.006299920025349001	0.003214773380269945	0.005814094469166504	0.0025603653810235714	7.399356704417192E-4	0.0013686283941430999	0.557119299571487	8.0E-5	0.03408416197746723	0.1515197731232149	0.13733907150566327	0.1366563117056982	0.1389740598557317	0.15166777876207976	0.1592535704766555	0.14197023011481802	0.18459712953135984	0.203350366664685	0.16939593317476137	0.15808852344195948	0.1749031652155596	0.27029030458620434	
154000000	-10126.038659705742	-9933.18344544503	-192.8552142607122	-844.2411884993892	-760.2031498396926	-802.5569828654093	-776.3089304401202	-839.1837845053042	-870.0093596103555	-784.2717331855306	-810.141637675682	-765.4049224369683	-900.72727126851	-813.6886390555687	-637.2679056517101	-329.17794041079065	24.182835647807405	1967.3891400937841	0.1687741344241294	0.1281959494103343	0.13661477283867562	0.11737397197549337	0.08272331843099133	0.08490420360102267	0.06625802355820692	0.04886417837817495	0.0477460722638476	0.04179835253996391	0.03482367985556914	0.01912882320734022	0.0039918304506874405	0.005300875327466033	0.0025685975616280086	0.004011999689703361	0.002697304799447255	0.0015659677458479098	0.0026579439414725807	0.5211194267276983	8.0E-5	0.04239857820795234	0.14105447242270563	0.13245920274551753	0.13882549442640246	0.1542497466549755	0.1727125192565873	0.14426123608984495	0.13434975650557313	0.1706866864054109	0.15826946872311096	0.1508219161783143	0.13247531851000793	0.16232962476185572	0.2978493990821482	
155000000	-10149.015837073905	-9959.924237809384	-189.09159926452128	-843.7138287769478	-760.3112719259403	-799.300111484902	-799.3029123692547	-819.6898123628	-867.7915523404566	-790.9802219796287	-816.5987033153202	-761.7296814970186	-914.8535444889603	-820.7032350838683	-637.3296622619034	-327.61969992238295	24.78413519859293	1978.9256198417097	0.1464664577703403	0.13440496519351114	0.14041979087174652	0.11600164066922328	0.07338559935523051	0.08922829955896934	0.06932233998656012	0.05126718054285667	0.05119150722759709	0.04263154368532463	0.029972389403925253	0.028965453469435708	0.004142605210577085	0.007510474146876947	0.0026887312550318548	0.004558721213343289	0.0027111039853732364	0.0020716341306128896	0.003059562323466055	0.5268685075434849	8.0E-5	0.04794344050351135	0.13273927007835787	0.11565899430946013	0.12129349393826618	0.1517802812204568	0.14347833274038643	0.14879528136049952	0.13367152712290456	0.16064983896075175	0.1605405648119048	0.15405801468924332	0.14239157207875258	0.16334181774390968	0.2074283954252212	
156000000	-10148.305253526423	-9951.852654481305	-196.4525990451177	-842.4824406337646	-762.6032785419538	-796.9932324288795	-774.3393923861858	-824.2950018321657	-869.9941853052158	-788.2590624978759	-826.8366563348652	-762.240504922649	-915.8700127583439	-820.549835991304	-640.6826591034987	-326.70639174460314	24.47683657869061	1948.669959778722	0.15768390819030279	0.14327832989016961	0.12993187965739147	0.1227261442708174	0.07337477926506414	0.0943049471795989	0.06899320876407361	0.04771474033339494	0.04805993509873455	0.03782570206521009	0.025082306064109515	0.021550243154755497	0.005295517687190916	0.005035838656115656	0.0018856242795619754	0.0044495081448763345	0.006892354005339958	0.003609330988017845	0.002305702305276814	0.5509032068520548	8.0E-5	0.08517751377126924	0.12797141324950578	0.12710638196382934	0.12974481303331947	0.14593591104239917	0.138917965571321	0.134597125267355	0.14671972040996162	0.19227733756644663	0.16983247363021978	0.1696010891833728	0.13856458702381969	0.1671603407779217	0.25235803833590215	
157000000	-10135.479541313192	-9939.114949106943	-196.36459220625053	-846.5983791562713	-757.6073928168129	-800.2214148316314	-770.4387161461882	-827.8292901038699	-868.8214754016503	-784.2683715966767	-814.4280950507647	-759.4908866912774	-914.7511852803831	-824.6649781930568	-632.1591853249598	-337.83557851340015	24.50933169691766	1900.6413274548838	0.15588621234218694	0.1426522715026449	0.1344726647924409	0.13372016769809017	0.07352419595875745	0.08459157924943574	0.06450053202530656	0.05332525926211221	0.044793142828508666	0.0397009439603036	0.027338239094622553	0.020011573704744753	0.005466615504025555	0.002991138855679011	0.005173069678488811	0.0037368828827526695	0.005452859652607654	0.0013276092510586574	0.0013350417562351504	0.5644954100503234	8.0E-5	0.08150730996374814	0.15368874771755162	0.12859111278387494	0.1383327073426527	0.1535435087259157	0.15500528206256514	0.13939954453819942	0.13544582510439357	0.1623942699157809	0.17041671327035385	0.15325756528919993	0.1416669840270541	0.1829275776017157	0.30570039109170555	
158000000	-10122.711178869653	-9926.987240016273	-195.7239388533806	-844.3849065249216	-762.4867246293572	-809.1648927428466	-765.8442585513374	-828.9530091565275	-871.4549646240193	-787.3342332920672	-817.0643796654948	-759.2217264604188	-885.0851229921678	-815.6032230063373	-647.0868938241674	-333.3029045466109	24.55410988400781	1923.5841297218035	0.15301169128193695	0.1351467553208424	0.13621160501171148	0.1294798914539339	0.0832031963581752	0.09257505800383953	0.06197737229166948	0.04631278963806583	0.04587916541020698	0.0388777719729787	0.03520378701041329	0.019281153788555317	0.005320212397828914	0.0034979654519156867	0.002823046611733334	0.004083396247866473	0.0048029307389279895	0.001203247658214232	0.0011089633511863223	0.5442237977948731	8.0E-5	0.039090247585598564	0.14886110727007074	0.13194462893967	0.14026102859749126	0.14637322284361742	0.16213323604397997	0.14635656198475702	0.13576999055646016	0.17479337873382952	0.14887309291923448	0.15838205888267126	0.14532463022974823	0.17449561932750934	0.18338381477335108	
159000000	-10125.724891748261	-9926.814264909524	-198.9106268387369	-843.5517666665069	-752.2912925569651	-804.6628015091784	-773.1779117911152	-834.8997486154325	-864.8185308046375	-769.0243684153828	-819.0723780136047	-760.6793937538732	-917.4568508815405	-819.8927668039835	-646.8379258521803	-320.44852924512423	24.66972612035069	1947.112930190389	0.15269780373070002	0.13810036985463994	0.13655291071176234	0.11848898585429507	0.07347776283972368	0.09889500248246544	0.06252571446162683	0.048529995524845985	0.05211788224115651	0.04489151567243568	0.030016569951359966	0.0176634135499518	0.004504765283580386	0.0046534529989228825	0.004506466465261483	0.0037576002107671787	0.0067487010077971225	7.640443083062898E-4	0.001107042850403384	0.4965485276127294	8.0E-5	0.027026376201656602	0.13562973320600513	0.12338277335019734	0.12127598157081135	0.1375901758722457	0.1597321577631009	0.15838108996133177	0.12367107614737702	0.16264853171901883	0.1573477763813048	0.18177042753807945	0.12904923477888725	0.16012880933122484	0.2930536334760361	
160000000	-10134.880350614945	-9944.253991073212	-190.62635954173265	-837.5950471505238	-761.4229568867718	-806.3358969204005	-785.1036202589257	-840.209131607634	-867.8134721136846	-762.5685321664217	-820.4630989213338	-754.4974203907484	-913.3012238234012	-812.9504291509555	-647.1927490936787	-334.80041258873024	24.722912390681227	2033.415212610008	0.16046869401660513	0.1442397250033561	0.1298674290169235	0.12850663795492748	0.07126891351059392	0.08602563068583238	0.061500527019458504	0.05299807952292855	0.05487601010400418	0.041076254610846394	0.026556925338342273	0.017014586323701786	0.002577128143883308	0.003892341437747668	0.004809698713457716	0.005399575935093076	0.004380808344226094	0.0023570447028698543	0.0021839896152041987	0.5478334881416399	8.0E-5	0.08913448684887455	0.1335685014793922	0.11460227751407606	0.13352376195486496	0.1346418260883587	0.1565737075814093	0.12775505761847697	0.12301223930828309	0.15055732894277746	0.1770796977854088	0.1507730798579622	0.11510951205634619	0.16343749278254915	0.26215438149677406	
161000000	-10140.363866194215	-9949.448228097877	-190.91563809633766	-850.7967276928628	-750.9399758491179	-806.607864714736	-768.5066890357473	-841.6089990930617	-871.0682762889411	-782.6356685680386	-817.9094048909026	-764.8612710191152	-901.8999223453941	-820.1966946005476	-644.1205262688111	-328.29620773060196	24.860693140235092	1974.5532734969263	0.16306645513222742	0.14105395418903457	0.1372417844973626	0.12552445794023684	0.06533508934279048	0.09112943556285763	0.056571122335529085	0.05003129914804342	0.053259830417745874	0.03942929596948861	0.02933841190186802	0.021888390198506753	0.004731724050696386	0.005800555564088628	0.002583482314933001	0.005337971887118783	0.005210881172268946	4.784358537833595E-4	0.0019874225214217113	0.520335568177267	8.0E-5	0.03498908354250009	0.15323449808896464	0.1216734525800552	0.12078064263424074	0.135247860153337	0.14194597063208372	0.14784338615877415	0.1325317663435035	0.179209139535852	0.17815743914050536	0.17128521119165485	0.13440045531331657	0.1716971607996092	0.23572476867475042	
162000000	-10129.352540448212	-9931.985114151234	-197.36742629697835	-846.7917850315372	-755.987710652154	-803.9684149051775	-778.4039605265524	-839.1197265097959	-862.4976665801636	-785.2696234797571	-810.2277188261432	-752.4806907261519	-892.9691857214707	-833.549248344753	-647.9624977876795	-322.75688505989797	24.831200760673585	1951.4846153635172	0.15759432925842687	0.14265360867596547	0.1366024818586429	0.12779251271476463	0.07248239658837605	0.08095491564238175	0.06892868179939558	0.05132181056395224	0.048235480376544695	0.03935483947293384	0.028599427948749756	0.021541207229935137	0.005620507503986484	0.004178365380950905	0.005016315289026458	0.003572138423234629	0.0030590252346651744	0.0015759719466113772	9.159840914582189E-4	0.6781858361725915	8.0E-5	0.2177942671413855	0.1433968982753321	0.13021107329101023	0.13658469838653028	0.12764680968861236	0.1681608503710276	0.1367371974669651	0.14667993425628512	0.1611694071837983	0.16267235433711594	0.16304609940807951	0.13237183586514753	0.18756288969753382	0.23114778647418366	
163000000	-10151.774905800696	-9955.812460383222	-195.96244541747376	-851.4220588445503	-757.9343355439812	-812.8688166439528	-773.2354390553031	-838.4735423726597	-863.5675276731024	-775.645211267694	-819.4323411538337	-758.2027910104475	-881.8935342486956	-820.4118219552963	-657.3639013237811	-345.3611392899248	24.985777308590077	1953.4742175531637	0.16086972707062056	0.13233255071265665	0.13720097544609147	0.12348114381902629	0.07785088831290658	0.08411414266418223	0.05683681384060389	0.050424717882582126	0.0469312906912213	0.04375981465456066	0.03903038897097444	0.02202911692451764	0.005427784551402916	0.0028874397287264267	0.002016822947949007	0.005670251278225418	0.006190042268832149	4.581324024364214E-4	0.0024879558324860038	0.4963270247785601	8.0E-5	0.013620895415138962	0.1390170612568691	0.12667330351379882	0.14241247902315868	0.14042305333142568	0.1582672022126427	0.1450340602174535	0.13249087004460303	0.1900722778564899	0.19622994774274277	0.16272939947034706	0.1381633011345734	0.16331359948238125	0.24010180574777504	
164000000	-10123.110810915305	-9931.449575768214	-191.66123514708946	-841.2471872836188	-752.2552621289382	-804.890191255965	-782.9196193533646	-823.8043412664717	-858.7467752194549	-784.0882276627076	-822.3334302990673	-756.7753989061479	-899.7089123253952	-826.9777765060635	-649.3370981693885	-328.3653553916314	24.345393290652105	1984.2587379851407	0.15344859486034018	0.14813885291116716	0.1274339263543843	0.127260047534591	0.06959746897200199	0.08814837669545188	0.05989807633604046	0.04888264145921796	0.05826288823788666	0.04470123615137378	0.02617548953878834	0.021811081616621295	0.004212969709179981	0.003571864280104655	0.004436963476041395	0.007255190766016177	0.003189493701938979	0.0011857167947707606	0.0023891206040852035	0.5082067853140299	8.0E-5	0.032103310072452776	0.13929345259014295	0.10641201205510126	0.12545747913309457	0.131901598325038	0.14746813405072295	0.15288412337635124	0.1313063626159481	0.1497279179985693	0.18097221845165917	0.1660509972666543	0.1480832759287116	0.15803403836484042	0.2814020555946051	
165000000	-10141.077548783956	-9947.359294360156	-193.71825442380023	-848.6777787713858	-751.2025072463575	-805.768766010809	-759.5147634547818	-838.0973815847636	-864.7758787504929	-775.6599819465057	-821.3541982053947	-762.8641445211226	-909.230883704251	-826.1378415187354	-649.0416128689735	-335.0335557765836	24.43102466006868	1936.5801401442027	0.1477768078704637	0.1464488829333146	0.13974016391156374	0.11767890818033692	0.07354401534396651	0.0943115062368274	0.061411922226247695	0.05452392825956449	0.04576798151234696	0.04154586410202081	0.029309637235091647	0.02277807444927501	0.0035761612304415873	0.006554110998498626	0.0037648487489632724	0.003737351997055613	0.0035280609546258336	0.0018551624057035485	0.0021466114036942686	0.5559452047037946	8.0E-5	0.08147985139930328	0.1655472491491415	0.13923825875671636	0.1114789966173856	0.11886962978626599	0.15298269138372064	0.15489453597698993	0.13692637892217896	0.16488200182271426	0.16254392161009218	0.1677999439419438	0.12782700084644238	0.1730835226848978	0.28253249828116206	
